8334,-5603,10112
8416,-5308,9727
8733,-5007,9283
8908,-4816,8661
8936,-4751,8261
9006,-4757,8397
9080,-4829,7714
9077,-4878,7402
8995,-5010,6991
8857,-5088,6763
8650,-5288,6384
8182,-5680,5989
7553,-6275,5717
7036,-6888,5707
6715,-7481,5932
6399,-7970,6389
6181,-8425,7181
6278,-8779,7927
6424,-8942,8253
6773,-9349,7641
6997,-9248,6818
7311,-8949,6101
7545,-8323,5603
7640,-7514,5408
7431,-6721,5599
7244,-5914,6143
7253,-5313,7039
7404,-5081,8255
7744,-5390,9505
7968,-6012,10479
8433,-6230,11184
8772,-7222,11383
9087,-7451,11525
9198,-7537,11574
9254,-7599,11553
9415,-7753,11535
9115,-7856,11506
9106,-7969,11442
8902,-8069,11431
8596,-8115,11223
7832,-8237,10834
7334,-8513,10375
7139,-8711,10038
6960,-8835,9726
6786,-8971,9388
6683,-9076,9028
6620,-9120,8657
6749,-9444,8353
6994,-9686,7683
7447,-9816,7043
7903,-10022,6710
8471,-10153,6536
8987,-10203,6385
9697,-9957,6025
10393,-9645,5879
10932,-9674,6046
11638,-9697,6300
11954,-9785,6510
11963,-9640,6482
11622,-9452,6239
11237,-9152,5889
10475,-8528,5453
9883,-8004,5309
9034,-7383,5209
8901,-7204,5218
8743,-6976,5300
8554,-6620,5401
8391,-6353,5514
8070,-6062,5704
8000,-5914,5856
8020,-5785,5959
7974,-5637,6111
7986,-5536,6267
8035,-5270,6591
8306,-4987,7033
8479,-4867,7361
8696,-4837,7402
9302,-4806,8000
9671,-4806,8239
9876,-4883,8242
10136,-4890,8281
10309,-4930,8219
10412,-4974,8226
10521,-5007,8168
11094,-5229,8107
11323,-5366,7898
11576,-5585,7620
11843,-5864,7369
11603,-5982,6936
11310,-6067,6596
11115,-6069,6462
10788,-6024,6256
9887,-6021,5909
8867,-6005,5771
7837,-6173,5735
6979,-6557,5910
6488,-6926,6244
6252,-7065,6471
6096,-7031,6725
5995,-6973,6928
5987,-6665,7187
6110,-6305,7095
6238,-6003,7134
6587,-5712,7116
6945,-5540,6915
7380,-5317,6980
7807,-5079,7172
8119,-5021,7125
8218,-5051,7026
8124,-5096,6855
8028,-5287,6553
8157,-5329,6425
8320,-5231,6551
8492,-5126,6710
8697,-4964,7042
8933,-4832,7374
9180,-4729,7799
9423,-4737,8092
9621,-4727,8545
9764,-4809,8991
9970,-4933,9420
10239,-5084,9659
10460,-5184,9868
10718,-5300,9919
10795,-5337,10036
10986,-5471,10197
11235,-5680,10349
11664,-5958,10486
11931,-6115,10547
12199,-6353,10489
12457,-6516,10604
12837,-6834,10586
13131,-7097,10472
13457,-7396,10308
13764,-7762,10004
13869,-7961,9677
13923,-7993,9453
13865,-7959,9604
13733,-7612,9605
13756,-7657,9607
13783,-7806,9764
13747,-7767,9749
13874,-7828,9640
13780,-7762,9619
13816,-7789,9853
13811,-7995,9980
13771,-7645,9673
13636,-7389,9370
13641,-7346,9306
13715,-7474,9252
13773,-7528,9224
13784,-7537,9212
13750,-7391,9312
13626,-7226,9187
13506,-6969,9042
13212,-6597,8718
12878,-6252,8448
12193,-5791,7931
11520,-5483,7566
10899,-5282,7361
10093,-5205,6855
9513,-5230,6568
9056,-5240,6428
8364,-5338,6339
7804,-5410,6370
7356,-5406,6586
6914,-5567,6732
6490,-5824,6914
6266,-5886,7369
6220,-5920,8018
6334,-5998,8569
6493,-6164,9062
6707,-6466,9613
7086,-6507,9996
7341,-6641,10372
7615,-6825,10626
8051,-6853,10888
8611,-6953,11153
9160,-7073,11388
9778,-7118,11534
10523,-7136,11614
10756,-7083,11586
10783,-7062,11588
10814,-7082,11606
10815,-7116,11600
10718,-7497,11719
10875,-8196,11778
11110,-8743,11721
11124,-9114,11665
11054,-9545,11516
10841,-9955,11252
10737,-10215,11005
10779,-10449,10704
10866,-10926,9983
10995,-11095,9468
10825,-11123,8807
10899,-11057,8301
10727,-10908,7653
10650,-10716,7187
10556,-10403,6745
9930,-10133,6338
9394,-9830,6077
8951,-9546,5909
8343,-9240,5859
7795,-8825,5821
7292,-8357,5796
7044,-7901,5790
6714,-7353,5901
6681,-6921,5993
6716,-6384,6195
6793,-5945,6437
6807,-5622,6802
6947,-5399,7184
7085,-5243,7383
7220,-5146,7638
7302,-5073,7750
7527,-4962,7641
7637,-4965,7620
